Date,Open,High,Low,Close,Adj Close,Volume
2019-06-10,177.13999938964844,178.5800018310547,176.1300048828125,178.02000427246094,176.7563934326172,990700
2019-06-11,178.50999450683594,178.92999267578125,176.75,177.49000549316406,176.2301483154297,1191700
2019-06-12,178.36000061035156,179.10000610351562,175.66000366210938,177.1699981689453,175.9123992919922,1237500
2019-06-13,178.27000427246094,178.63999938964844,176.63999938964844,177.9499969482422,176.68687438964844,1293000
2019-06-14,177.83999633789062,178.02999877929688,176.27000427246094,176.8800048828125,175.62448120117188,1300400
2019-06-17,177.27999877929688,178.3800048828125,176.07000732421875,177.6199951171875,176.3592071533203,1039700
2019-06-18,179.9499969482422,179.97000122070312,178.27000427246094,179.13999938964844,177.86842346191406,1541900
2019-06-19,178.6199951171875,180.4199981689453,177.2899932861328,179.82000732421875,178.5436248779297,1266300
2019-06-20,181.5,183.61000061035156,180.77999877929688,182.9600067138672,181.66131591796875,1356300
2019-06-21,182.94000244140625,183.2899932861328,180.9199981689453,181.30999755859375,180.0230255126953,1900200
2019-06-24,182.55999755859375,184.08999633789062,181.85000610351562,183.91000366210938,182.60458374023438,1096500
2019-06-25,183.91000366210938,184.47999572753906,182.36000061035156,183.9499969482422,182.644287109375,1257800
2019-06-26,183.67999267578125,184.6999969482422,181.74000549316406,182.5,181.20457458496094,933600
2019-06-27,183.5,183.99000549316406,182.02999877929688,182.0500030517578,180.75778198242188,1386200
2019-06-28,182.60000610351562,183.44000244140625,182.25,183.11000061035156,181.81024169921875,1235800
2019-07-01,184.8800048828125,185.91000366210938,180.92999267578125,182.22999572753906,180.93649291992188,2152500
2019-07-02,182.50999450683594,185.58999633789062,182.4499969482422,184.0,182.69393920898438,1228300
2019-07-03,184.2100067138672,186.8800048828125,183.02000427246094,186.02999877929688,184.7095184326172,650000
2019-07-05,185.89999389648438,185.99000549316406,183.27000427246094,185.35000610351562,184.03436279296875,819700
2019-07-08,184.8800048828125,185.6300048828125,184.55999755859375,185.25,183.93505859375,671000
2019-07-09,184.57000732421875,184.69000244140625,183.32000732421875,183.89999389648438,182.59463500976562,938800
2019-07-10,184.3699951171875,185.7899932861328,183.61000061035156,184.2899932861328,182.98187255859375,922700
2019-07-11,184.52000427246094,187.0500030517578,183.75999450683594,186.0800018310547,184.75917053222656,1283100
2019-07-12,186.22000122070312,188.58999633789062,185.82000732421875,186.80999755859375,185.48399353027344,875500
2019-07-15,187.39999389648438,188.85000610351562,186.8000030517578,187.2899932861328,185.96055603027344,938700
2019-07-16,188.08999633789062,189.83999633789062,187.1999969482422,189.11000061035156,187.7676544189453,1269900
2019-07-17,188.9199981689453,191.13999938964844,188.8300018310547,189.72999572753906,188.38327026367188,1013200
2019-07-18,189.55999755859375,190.83999633789062,188.7899932861328,190.24000549316406,188.8896484375,764800
2019-07-19,192.57000732421875,192.97000122070312,190.32000732421875,190.8300018310547,189.47544860839844,1241000
2019-07-22,191.25,191.77999877929688,188.30999755859375,188.63999938964844,187.30099487304688,949800
2019-07-23,189.39999389648438,189.8300018310547,188.0,189.47999572753906,188.13502502441406,723500
2019-07-24,189.00999450683594,189.6699981689453,188.05999755859375,189.4499969482422,188.10523986816406,1196600
2019-07-25,188.3699951171875,189.83999633789062,187.4600067138672,189.5399932861328,188.19459533691406,785500
2019-07-26,190.19000244140625,190.92999267578125,188.3699951171875,190.8699951171875,189.51516723632812,686100
2019-07-29,191.27000427246094,192.4199981689453,190.10000610351562,192.05999755859375,190.69671630859375,918500
2019-07-30,192.6699981689453,194.74000549316406,188.42999267578125,188.97999572753906,187.63858032226562,1487500
2019-07-31,188.52000427246094,188.74000549316406,182.10000610351562,184.19000244140625,182.88258361816406,1925700
2019-08-01,184.49000549316406,187.13999938964844,182.4499969482422,182.75999450683594,181.46273803710938,1740800
2019-08-02,182.0,184.2899932861328,181.1300048828125,182.1999969482422,180.90670776367188,1233100
2019-08-05,179.86000061035156,179.86000061035156,173.22000122070312,174.55999755859375,173.32095336914062,1983800
2019-08-06,175.99000549316406,180.14999389648438,175.80999755859375,179.55999755859375,178.28546142578125,2354700
2019-08-07,178.2100067138672,183.08999633789062,176.9600067138672,182.58999633789062,181.29393005371094,1852000
2019-08-08,183.22999572753906,187.4499969482422,182.74000549316406,186.42999267578125,185.106689453125,1310600
2019-08-09,186.35000610351562,187.36000061035156,181.94000244140625,183.61000061035156,182.30670166015625,1187200
2019-08-12,181.0,181.0,175.02999877929688,177.72000122070312,176.45851135253906,1801300
2019-08-13,176.6300048828125,183.50999450683594,175.3000030517578,180.7899932861328,179.5067138671875,1729300
2019-08-14,176.36000061035156,177.50999450683594,174.64999389648438,175.1199951171875,173.876953125,2164000
2019-08-15,176.25999450683594,178.0399932861328,174.69000244140625,175.42999267578125,174.18475341796875,2162000
2019-08-16,176.5800018310547,181.1199951171875,175.99000549316406,179.22000122070312,177.94786071777344,2451500
2019-08-19,195.1999969482422,202.83999633789062,191.30999755859375,201.64999389648438,200.21865844726562,5316300
2019-08-20,199.38999938964844,206.0,198.61000061035156,202.1999969482422,200.7647247314453,3406500
2019-08-21,204.27000427246094,205.13999938964844,201.27999877929688,203.72000122070312,202.27395629882812,2360300
2019-08-22,204.16000366210938,205.32000732421875,200.08999633789062,202.55999755859375,201.1221923828125,1410500
2019-08-23,201.52999877929688,203.2100067138672,196.22999572753906,197.14999389648438,195.75057983398438,1816100
2019-08-26,199.13999938964844,201.9600067138672,197.52999877929688,200.16000366210938,198.73924255371094,1674700
2019-08-27,202.02999877929688,202.74000549316406,199.67999267578125,200.5500030517578,199.12646484375,1238500
2019-08-28,199.74000549316406,202.57000732421875,199.02000427246094,202.5500030517578,201.1122589111328,1679900
2019-08-29,204.49000549316406,205.55999755859375,201.88999938964844,203.61000061035156,202.59483337402344,1608900
2019-08-30,202.8699951171875,203.42999267578125,196.33999633789062,197.99000549316406,197.0028533935547,2365700
2019-09-03,196.75999450683594,199.61000061035156,196.60000610351562,199.49000549316406,198.49539184570312,2012200
2019-09-04,201.47000122070312,203.97000122070312,199.13999938964844,202.72000122070312,201.7092742919922,2422600
2019-09-05,205.6999969482422,206.7899932861328,203.5500030517578,204.97999572753906,203.9580078125,2111900
2019-09-06,205.0800018310547,207.5,204.99000549316406,207.02999877929688,205.99778747558594,1899900
2019-09-09,207.0,207.16000366210938,204.44000244140625,205.39999389648438,204.3759002685547,1823000
2019-09-10,203.75999450683594,204.0,198.0,199.4600067138672,198.4655303955078,2317200
2019-09-11,198.47999572753906,199.99000549316406,197.10000610351562,197.27000427246094,196.2864532470703,1334200
2019-09-12,199.89999389648438,200.97999572753906,197.02000427246094,197.22000122070312,196.2366943359375,1439400
2019-09-13,195.4499969482422,197.75,193.5800018310547,194.82000732421875,193.84866333007812,1746600
2019-09-16,193.52999877929688,194.41000366210938,190.33999633789062,192.5500030517578,191.58998107910156,1747700
2019-09-17,193.39999389648438,194.4499969482422,191.1199951171875,191.33999633789062,190.38600158691406,1596500
2019-09-18,191.4499969482422,192.25,189.82000732421875,192.02000427246094,191.0626220703125,1270500
2019-09-19,191.77000427246094,194.32000732421875,191.77000427246094,192.9199981689453,191.9581298828125,1263600
2019-09-20,192.77000427246094,194.7899932861328,191.83999633789062,191.91000366210938,190.9531707763672,2212600
