Date,Open,High,Low,Close,Adj Close,Volume
2019-06-10,279.3599853515625,280.55999755859375,275.6099853515625,275.8699951171875,275.8699951171875,1248700
2019-06-11,279.8599853515625,279.8599853515625,263.95001220703125,266.2900085449219,266.2900085449219,1467000
2019-06-12,266.0,270.3399963378906,264.3299865722656,267.8800048828125,267.8800048828125,977700
2019-06-13,268.6000061035156,274.0899963378906,268.6000061035156,273.7900085449219,273.7900085449219,1181400
2019-06-14,273.7300109863281,275.6099853515625,270.04998779296875,272.25,272.25,1015500
2019-06-17,273.70001220703125,276.3800048828125,271.7200012207031,274.55999755859375,274.55999755859375,988400
2019-06-18,278.32000732421875,285.0299987792969,278.32000732421875,282.6400146484375,282.6400146484375,2010000
2019-06-19,284.2099914550781,285.8299865722656,281.04998779296875,285.510009765625,285.510009765625,1481800
2019-06-20,290.239990234375,292.9800109863281,286.42999267578125,288.79998779296875,288.79998779296875,1732800
2019-06-21,287.5199890136719,290.8399963378906,285.6499938964844,285.739990234375,285.739990234375,1645200
2019-06-24,287.8699951171875,288.3800048828125,280.94000244140625,282.5,282.5,1542400
2019-06-25,283.1499938964844,283.1499938964844,273.05999755859375,275.3599853515625,275.3599853515625,1587200
2019-06-26,278.7799987792969,285.20001220703125,273.8599853515625,275.3399963378906,275.3399963378906,1310400
2019-06-27,277.3699951171875,280.8299865722656,276.2099914550781,278.510009765625,278.510009765625,1144000
2019-06-28,277.80999755859375,280.19000244140625,274.57000732421875,274.57000732421875,274.57000732421875,4160800
2019-07-01,281.989990234375,284.3299865722656,279.489990234375,283.510009765625,283.510009765625,1741200
2019-07-02,283.30999755859375,289.32000732421875,283.1499938964844,288.30999755859375,288.30999755859375,1946400
2019-07-03,289.8999938964844,294.2300109863281,289.8999938964844,293.1499938964844,293.1499938964844,1116100
2019-07-05,291.0,294.6199951171875,288.54998779296875,294.5299987792969,294.5299987792969,1005100
2019-07-08,293.6499938964844,293.7799987792969,289.6499938964844,293.0,293.0,1268700
