Date,Open,High,Low,Close,Adj Close,Volume
2019-06-10,84.75,86.66000366210938,84.5999984741211,85.75,84.42491149902344,2310400
2019-06-11,87.23999786376953,87.41999816894531,83.66000366210938,85.33999633789062,84.02124786376953,2194500
2019-06-12,84.87000274658203,84.87000274658203,83.19999694824219,83.80999755859375,82.51490020751953,1437300
2019-06-13,84.2300033569336,85.08000183105469,83.63999938964844,84.0999984741211,82.8004150390625,2610500
2019-06-14,81.41000366210938,83.5199966430664,80.1500015258789,83.19000244140625,81.90447998046875,3423000
2019-06-17,82.70999908447266,83.44999694824219,81.12000274658203,81.2300033569336,79.97476196289062,1951000
2019-06-18,82.4000015258789,85.73999786376953,81.8499984741211,85.0,83.68651580810547,3060900
2019-06-19,85.75,85.75,84.58999633789062,84.75,83.44038391113281,1831100
2019-06-20,87.0,87.16000366210938,85.2300033569336,85.58000183105469,84.25755310058594,1612200
2019-06-21,85.2699966430664,85.9800033569336,84.5199966430664,85.0999984741211,83.78496551513672,3285200
2019-06-24,85.11000061035156,85.58999633789062,84.68000030517578,85.12999725341797,83.81449890136719,1817900
2019-06-25,86.83999633789062,86.83999633789062,83.86000061035156,83.94000244140625,82.64289093017578,2215200
2019-06-26,85.75,87.54000091552734,85.05999755859375,87.16999816894531,85.8229751586914,2484600
2019-06-27,87.98999786376953,89.12999725341797,87.0,87.13999938964844,85.79344177246094,2300900
2019-06-28,88.0,88.6500015258789,86.61000061035156,86.69999694824219,85.36023712158203,6180100
2019-07-01,90.26000213623047,91.5199966430664,90.0,91.4000015258789,89.98761749267578,4059300
2019-07-02,91.4000015258789,91.48999786376953,89.30000305175781,89.73999786376953,88.35326385498047,2158600
2019-07-03,89.47000122070312,90.16000366210938,88.4800033569336,89.7699966430664,88.38279724121094,933700
2019-07-05,88.62999725341797,89.51000213623047,87.81999969482422,89.2300033569336,87.85114288330078,1268200
2019-07-08,88.30000305175781,88.88999938964844,87.80000305175781,87.93000030517578,86.57122802734375,1357700
2019-07-09,87.16000366210938,89.30999755859375,87.12999725341797,89.22000122070312,87.84130096435547,1791300
2019-07-10,90.01000213623047,91.36000061035156,89.1500015258789,89.36000061035156,87.97913360595703,1380300
2019-07-11,89.25,90.05000305175781,88.30000305175781,89.7300033569336,88.34342193603516,1833400
2019-07-12,90.30999755859375,91.79000091552734,89.83999633789062,91.70999908447266,90.2928237915039,1582400
2019-07-15,92.0999984741211,92.83000183105469,91.62000274658203,92.5999984741211,91.1690673828125,1503500
2019-07-16,91.5,91.72000122070312,90.22000122070312,90.75,89.34765625,1608700
2019-07-17,90.79000091552734,91.3499984741211,90.02999877929688,90.76000213623047,89.35750579833984,1182300
2019-07-18,91.13999938964844,92.9800033569336,90.91999816894531,92.9000015258789,91.46443939208984,1437100
2019-07-19,93.76000213623047,93.87000274658203,92.25,92.30999755859375,90.883544921875,1927900
