Date,Open,High,Low,Close,Adj Close,Volume
2019-06-10,85.08000183105469,85.83000183105469,84.81999969482422,85.19999694824219,83.54199981689453,2044100
2019-06-11,86.2300033569336,87.69000244140625,86.16000366210938,86.5,84.81671142578125,4030700
2019-06-12,85.95999908447266,86.13999938964844,84.44000244140625,85.02999877929688,83.37532043457031,2857600
2019-06-13,86.33000183105469,87.0,86.11000061035156,86.48999786376953,84.8069076538086,4218100
2019-06-14,86.55999755859375,87.33000183105469,85.05999755859375,85.16999816894531,83.51258850097656,2759500
2019-06-17,84.41000366210938,86.05000305175781,84.31999969482422,85.47000122070312,83.80675506591797,2629200
2019-06-18,86.47000122070312,89.08000183105469,86.41999816894531,88.30000305175781,86.58168029785156,3640500
2019-06-19,87.75,89.37999725341797,86.54000091552734,88.6500015258789,86.92487335205078,3318300
2019-06-20,90.4000015258789,92.0999984741211,90.4000015258789,91.44999694824219,89.6703872680664,3772800
2019-06-21,91.37000274658203,93.0999984741211,91.37000274658203,92.37000274658203,90.5724868774414,4052500
2019-06-24,91.83999633789062,92.94999694824219,90.36000061035156,90.55999755859375,88.79769897460938,2311500
2019-06-25,90.41999816894531,90.7699966430664,89.13999938964844,90.04000091552734,88.2878189086914,2641900
2019-06-26,91.5,94.37999725341797,90.72000122070312,93.08999633789062,91.27845764160156,3422300
2019-06-27,92.88999938964844,93.79000091552734,91.88999938964844,92.11000061035156,90.31753540039062,2112400
2019-06-28,92.22000122070312,93.47000122070312,91.66999816894531,93.16000366210938,91.34710693359375,3735900
2019-07-01,95.0,95.29000091552734,92.44999694824219,93.08999633789062,91.27845764160156,2355200
2019-07-02,92.66999816894531,92.98999786376953,87.3499984741211,87.55999755859375,85.85608673095703,5193200
2019-07-03,88.0,88.08999633789062,86.12999725341797,87.19999694824219,85.50308227539062,2794500
2019-07-05,87.37000274658203,89.0,87.19999694824219,88.56999969482422,86.84642791748047,5390500
2019-07-08,87.94999694824219,91.04000091552734,87.25,90.1500015258789,88.39567565917969,3219400
2019-07-09,89.70999908447266,90.2300033569336,88.66000366210938,89.1500015258789,87.4151382446289,2626900
2019-07-10,90.05000305175781,92.0999984741211,89.9000015258789,90.66000366210938,88.89575958251953,4298700
2019-07-11,91.1500015258789,91.62000274658203,90.08999633789062,90.83999633789062,89.07225036621094,3640300
2019-07-12,90.83999633789062,91.47000122070312,90.41999816894531,90.9000015258789,89.13108825683594,2393000
